name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Lahiru Madushanka,29,Sri Lanka,3,67,50,15,658,583,34,26,31,58,913,1188,53
Madura Madushanka,28,Sri Lanka,0,2,1,1,15,15,0,0,0,2,30,22,1
Rashmika Madushanka,20,Sri Lanka,0,2,2,0,37,35,0,2,1,0,0,0,0
Dilshan Madushanka,21,Sri Lanka,0,4,0,0,0,0,0,0,0,4,60,89,4
Supun Madushanka,28,Sri Lanka,0,18,13,1,231,142,21,14,7,10,145,168,13
Promod Maduwantha,25,Sri Lanka,0,14,7,4,145,161,12,0,6,8,138,109,9
Malinga Maligaspe,36,Sri Lanka,0,18,18,2,280,287,27,4,14,0,0,0,0
Eshan Malinga,21,Sri Lanka,0,3,0,0,0,0,0,0,0,3,30,43,3
Nipun Malinga,22,Sri Lanka,0,6,4,0,14,17,1,0,0,6,108,161,4
Lakshitha Manasinghe,22,Sri Lanka,0,14,8,1,84,72,7,2,1,10,139,172,8
Gayan Maneeshan,31,Sri Lanka,0,36,35,10,806,728,46,32,15,1,6,1,2
Asanka Manoj,25,Sri Lanka,0,1,0,0,0,0,0,0,0,1,6,8,0
Sukitha Manoj,19,Sri Lanka,0,1,1,0,13,15,2,0,1,0,0,0,0
Sasith Manuranga,22,Sri Lanka,0,12,11,0,146,145,10,7,3,2,30,30,2
Angelo Mathews,35,Sri Lanka,78,173,148,36,2788,2332,199,90,60,129,2200,2723,85
Chathuranga Dikkumbura,32,Sri Lanka,0,6,6,0,39,65,2,1,1,0,0,0,0
Bishan Mendis,22,Sri Lanka,0,5,5,0,20,38,3,0,1,0,0,0,0
Suwath Mendis,22,Sri Lanka,0,4,1,1,1,1,0,0,4,3,30,39,1
Kusal Mendis,27,Sri Lanka,35,77,76,4,1945,1439,158,86,31,1,1,0,0
Dilshan Mendis,37,Sri Lanka,0,6,3,2,3,7,0,0,1,5,90,85,4
Yashoda Mendis,29,Sri Lanka,0,14,7,1,76,68,3,3,1,11,180,186,17
Ramesh Mendis,27,Sri Lanka,2,55,42,12,727,561,45,27,10,47,756,854,41
Sandun Mendis,21,Sri Lanka,0,11,6,0,62,68,2,2,1,7,108,131,2
Dulanjana Mendis,32,Sri Lanka,0,26,9,7,24,33,1,0,10,26,531,614,30
Nimesh Mendis,23,Sri Lanka,0,6,5,3,10,11,1,0,5,2,18,18,0
Kamindu Mendis,23,Sri Lanka,5,41,33,4,747,575,69,17,10,34,492,631,13
Rashmika Mevan,20,Sri Lanka,0,7,6,0,29,41,2,0,2,6,111,118,7
Kamil Mishara,21,Sri Lanka,3,16,15,4,186,161,23,3,3,0,0,0,0
Mohammed Shamaaz,21,Sri Lanka,0,11,11,3,175,173,8,5,9,1,6,8,0
Umeshka Morais,26,Sri Lanka,0,9,3,2,9,16,0,0,1,6,84,79,6
Dineth Munasinghe,26,Sri Lanka,0,1,1,0,3,6,0,0,1,0,0,0,0
Dilshan Munaweera,33,Sri Lanka,13,135,131,7,2762,2197,335,98,19,84,1409,1628,57
Kavindu Nadeeshan,20,Sri Lanka,0,8,2,1,14,16,0,0,2,6,90,142,8
Romesh Nallaperuma,24,Sri Lanka,0,3,3,1,31,37,0,1,1,0,0,0,0
Sasindu Nanayakkara,29,Sri Lanka,0,2,1,0,6,9,0,0,0,0,0,0,0
Sahan Nanayakkara,26,Sri Lanka,0,21,12,8,20,27,1,1,2,20,381,430,21
Sathik Nimalsha,25,Sri Lanka,0,17,15,4,65,76,3,1,1,16,300,370,16
Ramesh Nimantha,25,Sri Lanka,0,5,5,0,38,70,1,0,2,2,30,34,2
Sasanka Nirmal,22,Sri Lanka,0,3,3,2,14,15,0,1,0,3,60,56,4
Sampath Nishshanka,20,Sri Lanka,0,3,3,2,2,3,0,0,0,2,36,34,2
Pathum Nissanka,24,Sri Lanka,23,52,49,1,1300,1074,131,24,26,0,0,0,0
Rasanjana Opanayake,18,Sri Lanka,0,1,0,0,0,0,0,0,0,0,0,0,0
Udayawansha Parakrama,26,Sri Lanka,0,27,26,1,496,429,47,12,28,0,0,0,0
Navod Paranavithana,20,Sri Lanka,0,6,5,1,104,102,7,1,2,2,36,38,1
Pawan Pathiraja,19,Sri Lanka,0,4,3,0,54,45,6,0,1,0,0,0,0
Matheesha Pathirana,19,Sri Lanka,0,5,1,0,4,7,0,0,1,5,83,100,4
Sandaken Pathirana,26,Sri Lanka,0,21,16,5,165,134,7,10,8,20,354,405,23
Kavindu Pathiratne,19,Sri Lanka,0,3,1,0,5,7,0,0,0,2,42,56,3
Devind Pathmanathan,27,Sri Lanka,0,11,8,1,100,113,8,1,4,7,74,101,1
Pasindu Pathum,20,Sri Lanka,0,1,1,1,26,20,0,3,1,1,6,6,0
Nishan Peiris,24,Sri Lanka,0,32,16,8,81,77,4,4,10,30,517,568,35
Dellon Peiris,22,Sri Lanka,0,7,3,1,43,48,5,0,0,4,42,50,2
Angelo Perera,32,Sri Lanka,6,114,98,18,2009,1689,143,60,68,31,374,443,20
Hasitha Perera,35,Sri Lanka,0,4,4,0,42,44,3,1,7,0,0,0,0
Kevin Perera,22,Sri Lanka,0,9,8,0,51,70,3,0,4,1,12,16,1
Kalana Perera,22,Sri Lanka,0,23,9,2,29,30,0,2,7,19,315,339,24
Malinda Perera,20,Sri Lanka,0,4,1,1,0,1,0,0,1,4,67,43,8
Dilruwan Perera,40,Sri Lanka,3,98,75,10,897,813,88,26,25,92,1807,1936,83
Kusal Perera,31,Sri Lanka,60,129,125,5,2800,2149,261,104,69,0,0,0,0
Thisara Perera,33,Sri Lanka,84,327,273,78,4136,2727,294,237,134,282,4849,6978,266
Chamal Perera,29,Sri Lanka,0,4,4,0,16,27,0,0,2,2,24,20,1
Tashik Perera,22,Sri Lanka,0,3,2,2,2,2,0,0,1,3,54,68,5
Thilina Perera,21,Sri Lanka,0,2,1,0,4,10,0,0,0,2,30,29,1
Nimantha Perera,28,Sri Lanka,0,10,9,0,127,133,13,1,3,5,42,59,0
Avishka Perera,21,Sri Lanka,0,8,7,0,46,75,1,1,4,0,0,0,0
Janishka Perera,21,Sri Lanka,0,1,1,0,11,15,0,0,1,0,0,0,0
Janaka Sampath,34,Sri Lanka,0,49,31,17,172,176,14,2,16,49,1010,1040,50
Nipun Dananjaya,21,Sri Lanka,0,18,16,2,370,317,25,13,7,0,0,0,0
Pasan Pethangoda,22,Sri Lanka,0,1,1,1,0,0,0,0,0,1,24,29,3
Dilhara Polgampola,22,Sri Lanka,0,10,8,1,119,124,12,0,8,0,0,0,0
Seekkuge Prasanna,37,Sri Lanka,20,192,152,32,2069,1321,126,157,68,179,3458,3973,163
Thilan Prashan,23,Sri Lanka,0,7,5,2,46,31,1,4,3,7,102,117,6
Muditha Premadasa,21,Sri Lanka,0,8,8,2,105,150,3,1,5,0,0,0,0
Dinanjaya Premaratna,24,Sri Lanka,0,2,2,1,1,5,0,0,0,2,30,31,2
Madushanka Premaratne,33,Sri Lanka,0,6,2,1,1,5,0,0,2,6,65,76,5
Nilanka Premaratne,34,Sri Lanka,0,12,6,3,17,17,1,1,3,10,215,259,12
Nuwan Priyadarshana,29,Sri Lanka,0,15,12,6,116,110,2,10,0,0,0,0,0
Mahesh Priyadarshana,40,Sri Lanka,0,22,19,1,236,226,23,6,5,20,354,422,18
Nalin Priyadarshana,31,Sri Lanka,0,13,6,2,16,31,0,0,1,12,214,235,13
Sanjeewan Priyadharshana,23,Sri Lanka,0,5,3,0,15,23,0,1,1,4,45,69,3
Rajith Priyan,33,Sri Lanka,0,30,14,6,56,72,3,1,6,24,445,554,31
Milan Rathnayake,26,Sri Lanka,0,16,6,1,37,38,2,1,6,16,279,335,16
Ashan Priyanjan,32,Sri Lanka,3,114,103,16,1890,1520,157,69,40,64,988,1050,48
Malinda Pushpakumara,35,Sri Lanka,0,66,37,10,273,237,24,9,22,61,1282,1364,101
Shashrika Pussegolla,35,Sri Lanka,0,22,20,2,377,386,20,17,5,16,261,342,7
Charith Rajapaksa,26,Sri Lanka,0,14,8,3,12,29,0,0,9,12,186,269,13
Bhanuka Rajapaksa,30,Sri Lanka,21,120,106,10,2271,1646,185,120,38,26,420,516,28
Subhanu Rajapaksa,20,Sri Lanka,0,1,1,1,3,2,0,0,0,1,6,9,0
Sadisha Rajapaksa,19,Sri Lanka,0,1,1,0,2,7,0,0,0,0,0,0,0
Kavindu Rajapaksha,22,Sri Lanka,0,1,1,0,0,1,0,0,0,1,18,26,3
Himesh Ramanayake,24,Sri Lanka,0,23,8,5,31,44,1,0,5,23,413,500,32
Umesh Kasun,25,Sri Lanka,0,1,1,0,7,8,1,0,0,0,0,0,0
Dhanushka Ranasinghe,29,Sri Lanka,0,11,8,1,30,43,3,1,7,11,209,249,12
Dulaj Ranatunga,23,Sri Lanka,0,5,5,0,61,70,3,1,3,0,0,0,0
Duvindu Ranatunga,17,Sri Lanka,0,3,2,1,3,5,0,0,1,3,36,48,0
Sanjaya Ranaweera,36,Sri Lanka,0,10,5,2,17,34,1,0,1,10,197,255,17
Ashan Randika,28,Sri Lanka,0,42,38,2,1001,663,97,51,19,0,0,0,0
Chathura Randunu,38,Sri Lanka,0,39,26,13,104,118,9,0,11,36,592,699,32
Samitha Ranga,24,Sri Lanka,0,4,4,0,77,112,6,0,3,1,16,15,0
Ishan Rangana,29,Sri Lanka,0,12,12,1,107,129,5,3,6,0,0,0,0
Vinuja Ranpul,19,Sri Lanka,0,4,3,2,21,24,0,0,0,4,48,71,3
Nipun Ransika,23,Sri Lanka,0,16,6,4,25,22,2,1,2,16,246,293,15
Ravindu Rasantha,21,Sri Lanka,0,8,8,0,136,116,5,9,3,0,0,0,0
Pavan Rathnayake,19,Sri Lanka,0,10,5,1,29,34,3,0,2,0,0,0,0
Ravindu Rathnayake,21,Sri Lanka,0,7,6,0,73,77,6,1,3,0,0,0,0
Tharindu Ratnayake,26,Sri Lanka,0,42,27,11,378,289,22,24,15,40,871,874,45
Kosala Ravindu,22,Sri Lanka,0,6,6,1,74,76,8,0,4,0,0,0,0
Kavindu Ridmal,22,Sri Lanka,0,10,4,2,9,19,1,0,3,9,144,194,6
Lakshan Rodrigo,35,Sri Lanka,0,25,25,1,466,340,68,11,11,9,120,177,4
Yasiru Rodrigo,19,Sri Lanka,0,3,3,1,49,53,1,1,0,3,53,53,2
Vinuka Rubasinghe,20,Sri Lanka,0,1,0,0,0,0,0,0,0,0,0,0,0
Lasanda Rukmal,31,Sri Lanka,0,23,16,6,128,125,12,5,8,23,475,621,29
Tharindu Rukshan,29,Sri Lanka,0,3,2,1,7,16,0,0,0,1,2,4,0
Gihan Rupasinghe,36,Sri Lanka,2,62,61,7,1163,971,88,43,21,10,158,208,9
Yesith Rupasinghe,20,Sri Lanka,0,4,4,1,34,33,4,1,0,3,42,38,4
Harshajith Rushan,24,Sri Lanka,0,5,4,0,40,47,4,0,0,3,22,32,1
Sanjeew Coomaraswamy,25,Sri Lanka,0,5,2,1,20,15,1,2,1,5,42,87,2
Wanuja Sahan,19,Sri Lanka,0,3,2,0,16,11,1,1,2,3,60,76,5
Lahiru Samarakoon,25,Sri Lanka,0,33,28,1,509,335,44,26,14,26,403,564,25
Sadeera Samarawickrama,26,Sri Lanka,9,67,64,7,1675,1400,151,30,63,0,0,0,0
Manushka Samith,22,Sri Lanka,0,1,0,0,0,0,0,0,0,1,6,8,0
Tillakaratne Sampath,40,Sri Lanka,0,89,79,7,1414,1224,144,57,49,66,1102,1296,56
Dulaj Samuditha,19,Sri Lanka,0,1,1,1,5,4,1,0,0,1,18,42,0
Vimud Sapnaka,22,Sri Lanka,0,11,5,0,64,95,4,0,6,0,0,0,0
Lakshan Sandakan,31,Sri Lanka,20,67,20,10,54,94,4,0,17,63,1352,1681,77
Praveen Sandamal,22,Sri Lanka,0,5,2,0,5,9,0,0,2,4,54,59,4
Chamod Sandaru,21,Sri Lanka,0,5,4,0,19,26,1,0,0,1,12,18,0
Danushka Sandaruwan,28,Sri Lanka,0,4,2,2,8,8,0,0,0,4,60,55,3
Dimuth Sandaruwan,21,Sri Lanka,0,6,5,0,72,74,6,1,1,0,0,0,0
Vikum Sanjaya,30,Sri Lanka,8,34,22,7,114,100,8,6,14,30,554,755,28
Rohan Sanjaya,21,Sri Lanka,0,8,5,5,22,14,1,1,2,7,154,168,7
Dilshan Sanjeewa,24,Sri Lanka,0,7,5,0,26,33,0,1,4,0,0,0,0
Chalana Sankalpa,23,Sri Lanka,0,1,0,0,0,0,0,0,0,0,0,0,0
Sachindu Saumya,21,Sri Lanka,0,2,2,0,4,7,0,0,2,0,0,0,0
Raveen Sayer,25,Sri Lanka,0,17,15,3,105,133,12,1,11,14,244,268,20
Thevindu Senarathne,21,Sri Lanka,0,3,3,1,11,13,1,0,1,0,0,0,0
Akash Senaratne,25,Sri Lanka,0,21,12,4,105,111,10,2,6,18,334,320,21
Dasun Senevirathna,24,Sri Lanka,0,16,15,2,171,130,11,13,6,6,72,122,3
Deshan Seneviratne,19,Sri Lanka,0,2,1,1,2,3,0,0,0,2,36,58,1
Dasun Shanaka,30,Sri Lanka,68,149,138,31,3151,2208,222,189,46,74,898,1297,45
Jeewaka Shashen,18,Sri Lanka,0,1,1,0,9,13,0,0,1,0,0,0,0
Malindu Shehan,28,Sri Lanka,0,6,1,0,1,6,0,0,2,4,60,72,1
Sheshan Silva,22,Sri Lanka,0,7,5,3,9,13,1,0,2,5,60,67,3
Mohamed Shiraz,27,Sri Lanka,0,15,4,3,14,11,1,0,3,14,246,312,12
Asel Sigera,23,Sri Lanka,0,19,19,5,235,248,17,5,4,16,276,295,14
Vishal Silva,21,Sri Lanka,0,5,1,0,6,9,0,0,1,0,0,0,0
Chamara Silva,42,Sri Lanka,16,91,84,12,1861,1515,160,49,38,3,24,36,1
Maleesha Silva,19,Sri Lanka,0,2,1,0,6,11,0,0,1,1,18,6,2
Ranesh Silva,20,Sri Lanka,0,2,2,0,12,25,0,0,0,0,0,0,0
Lahiru Diyantha,33,Sri Lanka,0,17,9,6,23,22,1,1,3,15,276,321,12
Priyashan Silva,20,Sri Lanka,0,1,1,0,0,1,0,0,0,1,18,20,1
Mihiranga Silva,19,Sri Lanka,0,2,2,0,9,13,0,0,0,2,24,30,1
Hashan Sirisena,33,Sri Lanka,0,3,2,1,0,2,0,0,0,0,0,0,0
Adithya Siriwardana,22,Sri Lanka,0,4,4,0,54,54,6,1,1,0,0,0,0
Milinda Siriwardana,36,Sri Lanka,22,114,104,20,1648,1170,116,74,56,73,981,1315,49
Inshaka Siriwardena,22,Sri Lanka,0,17,13,1,88,106,1,3,4,17,310,304,28
Tharindu Siriwardene,37,Sri Lanka,0,7,6,3,34,47,1,0,3,7,133,138,7
Ayana Siriwardhana,23,Sri Lanka,0,25,18,4,234,190,11,14,13,14,206,183,12
Ranuda Somarathne,19,Sri Lanka,0,4,3,1,29,40,0,0,1,0,0,0,0
Pasindu Sooriyabandara,22,Sri Lanka,0,13,11,4,179,175,9,3,3,0,0,0,0
Movin Subasingha,22,Sri Lanka,0,10,8,1,131,82,6,9,4,9,174,166,10
Charith Sudaraka,26,Sri Lanka,0,2,2,0,4,5,0,0,1,2,43,45,3
Umayanga Suwaris,21,Sri Lanka,0,8,8,3,17,36,0,0,4,3,30,31,1
Upul Tharanga,37,Sri Lanka,26,136,134,9,3516,2787,387,114,45,0,0,0,0
Pulina Tharanga,29,Sri Lanka,0,59,43,9,714,625,41,20,19,44,751,858,53
Charuka Tharindu,21,Sri Lanka,0,4,2,0,6,18,0,0,0,1,1,1,0
Nimesh Tharindu,23,Sri Lanka,0,1,1,0,0,1,0,0,0,1,18,24,0
Avishka Tharindu,20,Sri Lanka,0,6,6,1,52,54,3,1,3,0,0,0,0
Malsha Tharupathi,17,Sri Lanka,0,8,6,2,56,42,3,5,5,8,134,141,11
Maheesh Theekshana,22,Sri Lanka,18,63,20,10,53,55,3,2,15,62,1392,1453,69
Avindu Theekshana,23,Sri Lanka,0,15,13,4,83,97,1,3,4,14,318,332,17
Dilum Sudeera,21,Sri Lanka,0,3,1,0,1,2,0,0,1,3,72,90,3
Methushan Thilina,22,Sri Lanka,0,9,4,2,13,15,1,0,0,9,184,180,14
Nuwan Thushara,27,Sri Lanka,4,54,13,11,13,16,1,0,8,53,944,1222,69
Duvindu Tillakaratne,25,Sri Lanka,0,17,5,2,12,24,0,0,4,15,267,238,27
Isuru Udana,34,Sri Lanka,35,188,120,41,1250,958,70,69,64,179,3598,4898,191
Mahela Udawatte,36,Sri Lanka,8,120,117,12,2591,2131,244,75,37,6,61,78,3
Tilanga Udeshana,24,Sri Lanka,0,10,5,3,10,16,0,1,1,9,121,181,8
Pasindu Ushettige,22,Sri Lanka,0,14,8,3,22,34,1,0,4,13,250,259,11
Jeffrey Vandersay,32,Sri Lanka,14,66,30,16,123,159,14,1,28,64,1309,1610,68
Hashan Vimukthi,25,Sri Lanka,0,4,3,0,22,25,1,1,1,0,0,0,0
Nimesh Vimukthi,25,Sri Lanka,0,35,29,3,260,234,22,6,19,35,711,726,43
Vijayakanth Viyaskanth,20,Sri Lanka,0,5,3,1,11,12,1,0,0,5,90,105,6
Pabasara Waduge,29,Sri Lanka,0,33,32,3,597,539,57,9,20,0,0,0,0
Binuka Waduge,28,Sri Lanka,0,4,3,1,9,10,2,0,4,4,42,58,2
Keshan Wanniarachchi,24,Sri Lanka,0,16,16,2,176,227,12,1,8,1,12,8,1
Poorna Wannithilake,24,Sri Lanka,0,7,6,1,19,50,2,0,2,7,119,165,10
Madawa Warnapura,34,Sri Lanka,0,41,35,4,562,513,41,20,11,17,277,281,20
Sandun Weerakkody,28,Sri Lanka,0,47,40,0,671,533,75,18,27,5,84,86,7
Kushan Weerakkody,28,Sri Lanka,0,10,2,2,4,5,0,0,1,9,174,229,15
Kasun Weeranga,27,Sri Lanka,0,1,1,1,0,0,0,0,0,1,18,15,2
Sudheera Weeraratne,20,Sri Lanka,0,2,2,0,10,11,1,0,1,1,12,23,0
Hareen Buddila,23,Sri Lanka,0,14,10,3,49,61,2,0,8,10,167,182,12
Rajeewa Weerasinghe,34,Sri Lanka,0,32,26,14,188,209,9,2,6,31,606,598,33
Chamindu Wickramasinghe,19,Sri Lanka,0,8,5,1,45,56,2,1,3,4,42,71,3
Harshana Wickramasinghe,21,Sri Lanka,0,2,0,0,0,0,0,0,0,1,24,30,2
Prashan Wickramasinghe,30,Sri Lanka,0,37,31,4,379,388,28,5,21,0,0,0,0
Ahan Wickramasinghe,20,Sri Lanka,0,5,5,1,64,71,4,0,2,0,0,0,0
Amoda Widanapathirana,22,Sri Lanka,0,10,9,1,131,140,5,3,7,1,1,4,0
Charuka Wijelath,30,Sri Lanka,0,4,1,0,0,2,0,0,0,4,54,103,2
Kemira Wijenayake,20,Sri Lanka,0,5,5,2,18,35,0,0,1,3,24,21,0
Roshan Wijenayake,33,Sri Lanka,0,5,5,2,47,43,2,1,0,2,24,21,4
Keshan Wijerathne,26,Sri Lanka,0,21,12,1,91,105,6,0,3,21,398,451,19
Vishva Wijeratne,30,Sri Lanka,0,13,12,0,229,262,16,1,8,0,0,0,0
Chamindu Wijesinghe,21,Sri Lanka,0,10,6,2,26,27,2,0,1,7,96,131,2
Tharinda Wijesinghe,24,Sri Lanka,0,15,12,4,138,163,2,4,7,0,0,0,0
Kalana Wijesiri,21,Sri Lanka,0,7,6,0,91,85,6,4,2,0,0,0,0
Ravishka Wijesiri,22,Sri Lanka,0,24,23,1,300,261,16,21,6,18,321,323,15
Isitha Wijesundera,25,Sri Lanka,0,13,8,1,46,41,3,3,4,11,195,233,15
Chathura Withana,31,Sri Lanka,0,2,0,0,0,0,0,0,0,2,24,30,2
Raveen Yasas,23,Sri Lanka,0,10,10,2,80,102,4,1,5,5,114,99,7
Ankit Dubey,35,Sweden,2,2,1,1,5,3,0,0,1,2,30,23,3
Azam Khalil,36,Sweden,9,9,7,0,98,82,6,4,3,9,186,178,9
Baz Ayubi,24,Sweden,10,10,3,2,8,24,0,0,3,8,120,140,7
Wynand Boshoff,32,Sweden,15,15,13,0,164,196,10,2,14,0,0,0,0
Faseeh Choudary,20,Sweden,2,2,1,1,0,1,0,0,0,2,18,31,1
Dipanjan Dey,31,Sweden,6,6,6,2,138,112,9,3,3,0,0,0,0
Oktai Gholami,27,Sweden,5,5,0,0,0,0,0,0,0,5,102,105,4
Rahul Gowthaman,27,Sweden,5,5,5,0,78,95,3,1,1,0,0,0,0
Hamid Mahmood,39,Sweden,9,9,8,2,189,187,18,2,3,7,120,97,6
Hassan Mahmood,28,Sweden,5,5,5,3,25,31,0,1,1,5,96,115,11
Humayun Kabir,27,Sweden,3,3,3,1,20,29,1,0,0,0,0,0,0
Imal Zuwak,32,Sweden,7,7,7,1,56,92,3,1,0,0,0,0,0
Ismaeel Zia,20,Sweden,8,8,6,0,54,68,6,0,3,0,0,0,0
Liam Karlsson,25,Sweden,16,16,7,2,43,45,3,1,12,15,257,266,18
Khalid Zahid,30,Sweden,12,12,10,2,121,91,13,2,3,12,233,264,5
Lemar Momand,21,Sweden,7,7,3,2,4,10,0,0,3,7,90,89,1
Qudratullah Mir Afzail,27,Sweden,6,6,5,2,24,21,3,0,1,6,95,95,4
Rahel Khan,36,Sweden,7,7,7,0,133,103,12,8,2,3,42,53,1
Sami Khalil,18,Sweden,2,2,2,0,3,6,0,0,1,0,0,0,0
Tasaduq Hussain,31,Sweden,3,3,2,0,2,6,0,0,0,3,54,64,2
Umar Nawaz,36,Sweden,9,9,9,0,189,188,16,9,3,0,0,0,0
Abhijit Venkatesh,32,Sweden,16,16,16,2,287,272,25,2,9,12,212,224,19
Waqas Haider,37,Sweden,3,3,3,1,35,21,4,2,2,0,0,0,0
Zaker Taqawi,20,Sweden,9,9,7,4,38,54,1,0,2,9,171,166,20
Ali Nayyer,29,Switzerland,11,11,9,5,183,125,9,11,4,11,240,310,14
Aidan Andrews,24,Switzerland,7,7,4,2,34,40,3,0,7,4,66,82,4
Aneesh Kumar,38,Switzerland,10,10,7,3,39,37,1,3,2,9,201,170,10
Anser Mehmood,37,Switzerland,7,7,6,1,100,96,7,3,3,0,0,0,0
Arjun Vinod,27,Switzerland,11,11,10,2,138,121,10,5,6,10,138,189,9
Asad Mahmood,30,Switzerland,10,10,7,0,71,68,4,4,0,0,0,0,0
Ashwin Vinod,25,Switzerland,11,11,6,4,28,23,1,1,3,11,246,276,17
Azeem Nazir,43,Switzerland,4,4,2,0,36,42,5,0,2,0,0,0,0
Faheem Nazir,39,Switzerland,7,7,7,1,382,252,41,10,2,7,127,160,7
Kenardo Fletcher,32,Switzerland,5,5,2,0,3,9,0,0,1,5,100,107,4
Stefan Franklin,28,Switzerland,2,2,1,0,5,6,0,0,1,2,24,37,0
Nicolas Henderson,23,Switzerland,5,5,1,1,0,0,0,0,5,0,0,0,0
Idrees Ul Haque,35,Switzerland,6,6,5,0,101,74,9,6,4,0,0,0,0
Jai Sinh,23,Switzerland,4,4,3,0,7,17,0,0,1,1,24,23,5
Matthew Martin,32,Switzerland,1,1,1,0,2,6,0,0,1,0,0,0,0
Noorkhan Ahmedi,22,Switzerland,8,8,7,0,81,68,8,3,3,1,12,12,1
Osama Mahmood,26,Switzerland,7,7,6,1,106,89,11,4,3,5,96,107,4
Sathya Narayanan,42,Switzerland,5,5,5,1,35,51,2,0,6,0,0,0,0
Harsheed Chohan,24,Tanzania,9,9,8,1,56,36,4,4,1,7,132,136,6
Jatinkumar Darji,34,Tanzania,7,7,6,0,30,44,4,0,1,5,101,69,10
Zamoyoni Jabeneke,28,Tanzania,3,3,1,1,6,13,0,0,2,1,6,8,0
Arshan Jasani,23,Tanzania,6,6,6,1,185,152,15,6,0,0,0,0,0
Jitin Singh,38,Tanzania,10,10,9,0,150,116,20,1,0,3,26,48,4
Salum Jumbe,25,Tanzania,7,7,5,2,61,47,1,4,0,7,108,130,6
Ally Kimote,30,Tanzania,10,10,5,2,37,31,4,0,4,8,123,137,9
Riziki Kiseto,32,Tanzania,8,8,3,0,8,20,0,0,3,8,180,192,11
Omary Kitunda,23,Tanzania,3,3,2,0,8,20,0,0,4,0,0,0,0
Nasibu Mapunda,30,Tanzania,7,7,2,1,15,21,2,0,6,0,0,0,0
Kassim Nassoro,34,Tanzania,10,10,10,5,254,186,20,9,2,9,144,135,6
Abhik Patwa,35,Tanzania,10,10,10,0,179,140,19,8,7,0,0,0,0
Ivan Selemani,22,Tanzania,10,10,10,1,302,183,36,16,4,0,0,0,0
SanjayKumar Thakor,32,Tanzania,10,10,7,3,86,55,5,6,4,10,222,199,15
Sorawat Desungnoen,19,Thailand,7,7,7,2,15,53,0,0,2,4,54,61,2
Chanchai Pengkumta,24,Thailand,11,11,10,2,50,93,4,0,1,10,145,153,6
Kamron Senamontree,23,Thailand,8,8,6,0,24,39,0,0,2,8,113,123,6
Phiriyapong Suanchuai,20,Thailand,10,10,10,1,120,177,5,3,3,0,0,0,0
Vichanath Singh,30,Thailand,14,14,10,1,63,112,1,0,5,12,237,221,7
Gokhan Alta,23,Turkey,4,4,4,0,56,75,2,3,0,4,78,117,4
Cagri Bayraktar,42,Turkey,3,3,3,0,26,34,0,2,0,0,0,0,0
Ishak Elec,31,Turkey,4,4,4,0,10,29,0,0,0,4,66,74,5
Hasan Cakir,18,Turkey,2,2,2,1,0,2,0,0,0,1,6,5,1
Ilyas Ataullah,27,Turkey,4,4,4,2,48,32,5,2,3,3,42,50,3
Emi̇n Kuyumcu,31,Turkey,3,3,3,0,17,47,1,0,0,3,18,36,0
Deni̇z Mutu,18,Turkey,1,1,1,1,0,3,0,0,0,0,0,0,0
Romeo Nath,41,Turkey,4,4,4,0,40,78,1,0,5,0,0,0,0
Mecit Ozturk,42,Turkey,4,4,4,0,28,57,1,1,1,4,90,113,3
Shamsullah Ehsan,36,Turkey,4,4,4,0,16,38,0,0,2,3,42,66,3
Tunahan Turan,24,Turkey,6,6,6,0,1,23,0,0,0,4,54,115,2
Ali Turkmen,30,Turkey,4,4,4,2,28,29,1,0,3,4,84,76,4
Tunahan Ulutuna,20,Turkey,6,6,4,0,5,11,1,0,0,1,6,6,0
Zafer Durmaz,19,Turkey,2,2,2,0,0,3,0,0,0,1,12,10,0
Ahmed Raza,33,United Arab Emirates,53,68,26,12,160,177,4,6,25,67,1339,1423,49
Akif Raja,29,United Arab Emirates,3,3,0,0,0,0,0,0,0,3,48,68,3
Vriitya Aravind,20,United Arab Emirates,17,17,13,2,417,304,39,15,9,0,0,0,0
Basil Hameed,30,United Arab Emirates,16,16,15,3,157,122,7,7,7,7,83,75,7
Chirag Suri,27,United Arab Emirates,24,24,24,3,655,566,62,16,0,0,0,0,0
Junaid Siddique,29,United Arab Emirates,21,21,7,3,15,21,0,1,6,21,446,540,24
Kashif Daud,36,United Arab Emirates,12,19,12,5,92,55,7,5,7,19,358,434,20
Karthik Meiyappan,21,United Arab Emirates,7,7,1,1,0,0,0,0,2,7,120,160,11
Mohammad Boota,39,United Arab Emirates,19,19,15,7,136,114,9,6,6,1,6,13,1
Muhammad Usman,36,United Arab Emirates,47,48,44,7,899,783,74,27,12,0,0,0,0
Muhammad Waseem,28,United Arab Emirates,12,12,12,1,506,330,40,32,12,3,22,26,3
Chundangapoyil Rizwan,34,United Arab Emirates,7,7,6,0,100,99,12,1,1,0,0,0,0
Rohan Mustafa,33,United Arab Emirates,54,70,65,7,1249,1066,125,30,36,68,1334,1462,73
Alishan Sharafu,19,United Arab Emirates,6,6,4,1,34,33,0,3,2,0,0,0,0
Sanchit Sharma,21,United Arab Emirates,1,1,0,0,0,0,0,0,0,1,18,22,0
Sultan Ahmed,32,United Arab Emirates,23,31,18,7,86,83,4,4,16,31,612,650,31
